stop_name,stop_id,stop_code,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type
Shirley St @ Crystal Cove Ave,109864,109864,,,,42.369295,-70.971194,LocalBus,,https://www.mbta.com/stops/109864,,0,,0,Winthrop,Shirley Street,Crystal Cove Avenue,3
Shirley St @ Moore St,109865,109865,,,,42.370549,-70.970361,LocalBus,,https://www.mbta.com/stops/109865,,0,,0,Winthrop,Shirley Street,Moore Street,3
Main St @ Hermon St,109868,109868,,,,42.381889,-70.98615,LocalBus,,https://www.mbta.com/stops/109868,,0,,0,Winthrop,Main Street,Douglas Street,3
Main St @ Winthrop St,109870,109870,,,,42.381544,-70.982478,LocalBus,,https://www.mbta.com/stops/109870,,0,,0,Winthrop,Main Street,Winthrop Street,3
Revere St opp Governors Dr,109871,109871,,,,42.382314,-70.980466,LocalBus,,https://www.mbta.com/stops/109871,,0,,0,Winthrop,Revere Street,Governors Drive,3
Revere St @ Summit Ave,109872,109872,,,,42.384712,-70.977889,LocalBus,,https://www.mbta.com/stops/109872,,0,,0,Winthrop,Revere Street,Summit Avenue,3
Revere St @ Crest Ave,109873,109873,,,,42.386434,-70.975916,LocalBus,,https://www.mbta.com/stops/109873,,0,,0,Winthrop,Revere Street,Crest Avenue,3
Crest Ave @ Grovers Ave,109874,109874,,,,42.384428,-70.973253,LocalBus,,https://www.mbta.com/stops/109874,,0,,0,Winthrop,Crest Avenue,Grovers Avenue,3
Beach Rd @ Locust St,109875,109875,,,,42.382589,-70.973709,LocalBus,,https://www.mbta.com/stops/109875,,0,,0,Winthrop,Beach Road,Winthrop Shore Drive,3
Shirley St opp Coral Ave,109877,109877,,,,42.379054,-70.975001,LocalBus,,https://www.mbta.com/stops/109877,,0,,0,Winthrop,Shirley Street,Coral Avenue,3
Shirley St opp Seafoam Ave,109878,109878,,,,42.377526,-70.974688,LocalBus,,https://www.mbta.com/stops/109878,,0,,0,Winthrop,Shirley Street,Sea Foam Avenue,3
Shirley St @ Levy Bramson Way,109879,109879,,,,42.376141,-70.973918,LocalBus,,https://www.mbta.com/stops/109879,,0,,0,Winthrop,Shirley Street,Levy Bramson Way,3
Shirley St @ Cutler St,109880,109880,,,,42.374554,-70.972555,LocalBus,,https://www.mbta.com/stops/109880,,0,,0,Winthrop,Shirley Street,Cutler Street,3
Washington Ave @ River Rd,109883,109883,,,,42.372069,-70.97424,LocalBus,,https://www.mbta.com/stops/109883,,0,,0,Winthrop,Washington Avenue,River Road,3
Washington Ave @ Lewis Ave,109884,109884,,,,42.372114,-70.976577,LocalBus,,https://www.mbta.com/stops/109884,,0,,0,Winthrop,Washington Avenue,Lewis Avenue,3
Washington Ave @ Willow Ave,109885,109885,,,,42.37228,-70.978265,LocalBus,,https://www.mbta.com/stops/109885,,0,,0,Winthrop,Washington Avenue,Willow Avenue,3
Washington Ave @ Winthrop St,109886,109886,,,,42.372303,-70.980875,LocalBus,,https://www.mbta.com/stops/109886,,0,,0,Winthrop,Washington Avenue,Winthrop Street,3
Pleasant St @ Vine Ave,109887,109887,,,,42.372479,-70.982654,LocalBus,,https://www.mbta.com/stops/109887,,0,,0,Winthrop,Pleasant Street,Seaview Avenue,3
Pleasant St @ Buchanan St,109888,109888,,,,42.372686,-70.984401,LocalBus,,https://www.mbta.com/stops/109888,,0,,0,Winthrop,Pleasant Street,Buchanan Street,3
Pleasant St @ Bartlett Rd,109890,109890,,,,42.372995,-70.987061,LocalBus,,https://www.mbta.com/stops/109890,,0,,0,Winthrop,Pleasant Street,Bartlett Road,3
Pleasant St @ Somerset Ave,109891,109891,,,,42.373301,-70.989729,LocalBus,,https://www.mbta.com/stops/109891,,0,,0,Winthrop,Pleasant Street,Somerset Avenue,3
Pauline St @ Pleasant St,109892,109892,,,,42.37431,-70.991123,LocalBus,,https://www.mbta.com/stops/109892,,0,,1,Winthrop,Pauline Street,Pleasant Street,3
Pauline St @ Woodside Ave,109893,109893,,,,42.375811,-70.987603,LocalBus,,https://www.mbta.com/stops/109893,,0,,1,Winthrop,Pauline Street,Woodside Avenue,3
Hermon St @ Belcher St,109894,109894,,,,42.378202,-70.985457,LocalBus,,https://www.mbta.com/stops/109894,,0,,0,Winthrop,Hermon Street,Belcher Street,3
Hermon St @ Lincoln St,109895,109895,,,,42.379628,-70.985699,LocalBus,,https://www.mbta.com/stops/109895,,0,,0,Winthrop,Hermon Street,Lincoln Street,3
Shirley St @ Washington Ave,109898,109898,,,,42.372758,-70.971283,LocalBus,,https://www.mbta.com/stops/109898,,0,,0,Winthrop,Shirley Street,Washington Avenue,3
Revere St @ Golden Dr,109899,109899,,,,42.385674,-70.976635,LocalBus,,https://www.mbta.com/stops/109899,,0,,1,Winthrop,Revere Street,Hutchinson Street,3
Revere St @ Hutchinson St,109900,109900,,,,42.385582,-70.976529,LocalBus,,https://www.mbta.com/stops/109900,,0,,0,Winthrop,Revere Street,Golden Drive,3
Shirley St @ Beach Rd,109901,109901,,,,42.380764,-70.974996,LocalBus,,https://www.mbta.com/stops/109901,,0,,0,Winthrop,Shirley Street,Beach Road,3
Shirley St opp Wave Way,109902,109902,,,,42.376909,-70.974402,LocalBus,,https://www.mbta.com/stops/109902,,0,,0,Winthrop,Shirley Street,Wave Way,3
Pauline St @ Hermon St,109905,109905,,,,42.376865,-70.984489,LocalBus,,https://www.mbta.com/stops/109905,,0,,1,Winthrop,Pauline Street,Hermon Street,3
Crest Ave @ Hutchinson St,109906,109906,,,,42.38518,-70.974236,LocalBus,,https://www.mbta.com/stops/109906,,0,,0,Winthrop,Crest Avenue,Chamberlain Avenue,3
Shirley St @ Tafts Ave,109914,109914,,,,42.36011,-70.971369,LocalBus,,https://www.mbta.com/stops/109914,,0,,0,Winthrop,Shirley Street,Tafts Avenue,3
Hermon St @ Pauline St,109915,109915,,,,42.377011,-70.984515,LocalBus,,https://www.mbta.com/stops/109915,,0,,0,Winthrop,Hermon Street,Pauline Street,3
Melnea Cass Blvd @ Kerr Way,11,11,,,,42.334763,-71.084459,LocalBus,,https://www.mbta.com/stops/11,,0,,0,Boston,Melnea Cass Boulevard,Shawmut Avenue,3
Massachusetts Ave @ Holyoke St,110,110,,,,42.373259,-71.118124,LocalBus,,https://www.mbta.com/stops/110,,0,,1,Cambridge,Massachusetts Avenue,,3
Brooks St @ Hobart St,1100,1100,,,,42.355618,-71.16246,LocalBus,,https://www.mbta.com/stops/1100,,0,,0,Boston,Brooks Street,Hobart Street,3
N Beacon St @ Parsons St,1102,1102,,,,42.358297,-71.157999,LocalBus,,https://www.mbta.com/stops/1102,,0,,1,Boston,North Beacon Street,Parsons Street,3
N Beacon St @ Goodenough St,1103,1103,,,,42.357577,-71.154024,LocalBus,,https://www.mbta.com/stops/1103,,0,,0,Boston,North Beacon Street,Goodenough Street,3
N Beacon St opp Vineland St,1104,1104,,,,42.357,-71.152801,LocalBus,,https://www.mbta.com/stops/1104,,0,,0,Boston,North Beacon Street,Vineland Street,3
N Beacon @ Market St,1105,1105,,,,42.355923,-71.148687,LocalBus,,https://www.mbta.com/stops/1105,,0,,0,Boston,North Beacon Street,Market Street,3
N Beacon St @ Etna St,1107,1107,,,,42.355387,-71.146497,LocalBus,,https://www.mbta.com/stops/1107,,0,,1,Boston,North Beacon Street,Etna Street,3
Life St @ Guest St,11070,11070,,,,42.35693,-71.14563,LocalBus,,https://www.mbta.com/stops/11070,,0,,0,Boston,Life Street,Guest Street,3
Arthur St @ Guest St - Stop & Shop,11071,11071,,,,42.356313,-71.141651,LocalBus,,https://www.mbta.com/stops/11071,,0,,0,Boston,Arthur Street,Guest Street,3
N Beacon St @ Saunders St,1109,1109,,,,42.354115,-71.14151,LocalBus,,https://www.mbta.com/stops/1109,,0,,1,Boston,North Beacon Street,Saunders Street,3
Mt Vernon St @ South Point Dr,111,111,,,,42.317184,-71.040238,LocalBus,,https://www.mbta.com/stops/111,,0,,1,Boston,Mount Vernon Street,,3
N Beacon St @ Cambridge St,1110,1110,,,,42.353583,-71.138173,LocalBus,,https://www.mbta.com/stops/1110,,0,,1,Boston,North Beacon Street,,3
Cambridge St opp Hano St,1111,1111,,,,42.353931,-71.136365,LocalBus,,https://www.mbta.com/stops/1111,,0,,1,Boston,Cambridge Street,Hano Street,3
Pemberton Point,111146,111146,,,,42.303676,-70.919766,LocalBus,,https://www.mbta.com/stops/111146,,0,,0,Hull,Main Street,,3
Main St from Pemberton Pnt to Spring St (FLAG),111152,111152,,,,42.303427,-70.913293,LocalBus,,https://www.mbta.com/stops/111152,,0,,1,Hull,Main Street,Highland Avenue,3
Spring St from Main St to Nantasket Ave (FLAG),111159,111159,,,,42.302958,-70.902498,LocalBus,,https://www.mbta.com/stops/111159,,0,,0,Hull,Spring Street,Gallop Hill Road,3
Nantasket Ave from Y St to A St (FLAG),111179,111179,,,,42.298619,-70.882178,LocalBus,,https://www.mbta.com/stops/111179,,0,,1,Hull,Nantasket Avenue,M Street,3
Nantasket Ave from A St to Kenberma St (FLAG),111196,111196,,,,42.287379,-70.876717,LocalBus,,https://www.mbta.com/stops/111196,,0,,0,Hull,Nantasket Avenue,Coburn Street,3
Cambridge St @ Harvard Ave,1112,1112,,,,42.355252,-71.133178,LocalBus,,https://www.mbta.com/stops/1112,,0,,1,Boston,Cambridge Street,Wilton Street,3
Nantasket Ave from Kenberma St to Bay St (FLAG),111206,111206,,,,42.279455,-70.869833,LocalBus,,https://www.mbta.com/stops/111206,,0,,0,Hull,Nantasket Avenue,Nantasket Road,3
Nantasket Ave from Bay St to Wash Blvd (FLAG),111214,111214,,,,42.27314,-70.86018,LocalBus,,https://www.mbta.com/stops/111214,,0,,1,Hull,Nantasket Avenue,Porazzo Road,3
Nantasket Ave from Wash Blvd to Park Ave (FLAG),111217,111217,,,,42.270704,-70.856877,LocalBus,,https://www.mbta.com/stops/111217,,0,,1,Hull,Nantasket Avenue,Wharf Avenue,3
Park Ave from Nantasket Ave to Rockland Cir (FLAG),111219,111219,,,,42.267539,-70.8533,LocalBus,,https://www.mbta.com/stops/111219,,0,,0,Hull,Park Avenue,Rockland Circle,3
Rockland Cir from Park to Rockland House Rd (FLAG),111220,111220,,,,42.266442,-70.853888,LocalBus,,https://www.mbta.com/stops/111220,,0,,0,Hull,Rockland Circle,,3
Wash Blvd from Rockland House Rd to Med Ctr (FLAG),111222,111222,,,,42.26487,-70.85755,LocalBus,,https://www.mbta.com/stops/111222,,0,,0,Hull,George Washington Boulevard,,3
Wash Blvd @ Hull Medical Ctr (FLAG),111223,111223,,,,42.263534,-70.859295,LocalBus,,https://www.mbta.com/stops/111223,,0,,0,Hull,George Washington Boulevard,Barnstable Street,3
Atlantic Ave - Nantasket Ave to School St (FLAG),111232,111232,,,,42.265539,-70.846749,LocalBus,,https://www.mbta.com/stops/111232,,0,,0,Hull,Atlantic Avenue,Atlantic House Road,3
School St - Atlantic Ave to Nantasket Ave (FLAG),111234,111234,,,,42.264411,-70.84597,LocalBus,,https://www.mbta.com/stops/111234,,0,,0,Hull,School Street,Atlantic House Road,3
Nantasket Ave from School St to Rockland St (FLAG),111236,111236,,,,42.261535,-70.845016,LocalBus,,https://www.mbta.com/stops/111236,,0,,0,Hull,Nantasket Avenue,Priscilla Way,3
Summer St from Rockland St to Cushing Way (FLAG),111248,111248,,,,42.247716,-70.876317,LocalBus,,https://www.mbta.com/stops/111248,,0,,0,Hingham,Summer Street,Button Cove Road,3
Summer St from Cushing Way to Water St (FLAG),111251,111251,,,,42.245686,-70.882913,LocalBus,,https://www.mbta.com/stops/111251,,0,,0,Hingham,Summer Street,Water Street,3
Summer St from Water St to Cushing Way (FLAG),111258,111258,,,,42.245593,-70.882668,LocalBus,,https://www.mbta.com/stops/111258,,0,,0,Hingham,Summer Street,,3
Cambridge St @ Linden St,1113,1113,,,,42.355943,-71.131448,LocalBus,,https://www.mbta.com/stops/1113,,0,,1,Boston,Cambridge Street,Linden Street,3
Centre St @ Roseway St,11131,11131,,,,42.318993,-71.111932,LocalBus,,https://www.mbta.com/stops/11131,,0,,0,Boston,Centre Street,Roseway,3
Cambridge St @ N Harvard St,1114,1114,,,,42.357758,-71.126505,LocalBus,,https://www.mbta.com/stops/1114,,0,,0,Boston,Cambridge Street,North Harvard Street,3
Malcolm X Blvd @ Madison Park HS,11148,11148,,,,42.331221,-71.090588,LocalBus,,https://www.mbta.com/stops/11148,,0,,1,Boston,Malcolm X Blvd,King Street,3
Malcolm X Blvd @ O'Bryant HS,11149,11149,,,,42.330732,-71.08842,LocalBus,,https://www.mbta.com/stops/11149,,0,,1,Boston,Malcolm X Blvd,Roxbury Street,3
Cambridge St @ Seattle St,1115,1115,,,,42.358658,-71.123967,LocalBus,,https://www.mbta.com/stops/1115,,0,,0,Boston,Cambridge Street,Windom Street,3
Harrison Ave @ E Brookline St,11158,11158,,,,42.338393,-71.070917,LocalBus,,https://www.mbta.com/stops/11158,,0,,1,Boston,Harrison Avenue,East Brookline Street,3
Cambridge St @ Mass Pike Exit,1116,1116,,,,42.36064,-71.118544,LocalBus,,https://www.mbta.com/stops/1116,,0,,2,Boston,Cambridge Street,Ramp - Western Ave To Soldiers Field Rd Eastbound,3
Centre St @ Burroughs St,11164,11164,,,,42.311466,-71.1145,LocalBus,,https://www.mbta.com/stops/11164,,0,,0,Boston,Centre Street,Burroughs Street,3
"Cobbs Corner, Canton",111640,111640,,,,42.13982,-71.148314,LocalBus,,https://www.mbta.com/stops/111640,,0,,0,Canton,,,3
Washington St from Cobbs Corner to High St (FLAG),111642,111642,,,,42.144333,-71.149085,LocalBus,,https://www.mbta.com/stops/111642,,0,,0,Canton,Washington Street,Kinsley Place,3
Washington St from High St to Church St (FLAG),111648,111648,,,,42.150599,-71.149245,LocalBus,,https://www.mbta.com/stops/111648,,0,,0,Canton,Washington Street,Capen Place,3
Washington St - Church St to Canton Ctr Sta (FLAG),111653,111653,,,,42.154215,-71.145689,LocalBus,,https://www.mbta.com/stops/111653,,0,,0,Canton,Washington Street,Forge Pond,3
Washington St opp Canton Center Station,111656,111656,,,,42.156617,-71.145462,LocalBus,,https://www.mbta.com/stops/111656,,0,,0,Canton,Washington Street,,3
Washington St - Canton Ctr Sta to Pequit St (FLAG),111660,111660,,,,42.158794,-71.144918,LocalBus,,https://www.mbta.com/stops/111660,,0,,0,Canton,Washington Street,Sherman Street,3
Washington St - Chapman St to Pleasant St (FLAG),111672,111672,,,,42.172307,-71.139199,LocalBus,,https://www.mbta.com/stops/111672,,0,,0,Canton,Washington Street,Draper Street,3
Washington St - Pecunit St to Turnpike St (FLAG),111685,111685,,,,42.185813,-71.121815,LocalBus,,https://www.mbta.com/stops/111685,,0,,0,Canton,Washington Street,Adrienne Drive,3
Putnam Ave @ Allston St,1117,1117,,,,42.36171,-71.113532,LocalBus,,https://www.mbta.com/stops/1117,,0,,0,Cambridge,Putnam Avenue,Allston Street,3
Blue Hill Ave - Barbara Ln to Valentine Rd (FLAG),111711,111711,,,,42.250044,-71.102039,LocalBus,,https://www.mbta.com/stops/111711,,0,,0,Milton,Blue Hill Avenue,Craig Street,3
Blue Hill Ave - Valentine Rd to Tucker St (FLAG),111720,111720,,,,42.25629,-71.098789,LocalBus,,https://www.mbta.com/stops/111720,,0,,0,Milton,Blue Hill Avenue,Hudson Street,3
Blue Hill Ave - Tucker St to Brush Hill Rd (FLAG),111729,111729,,,,42.262627,-71.095503,LocalBus,,https://www.mbta.com/stops/111729,,0,,0,Milton,Blue Hill Avenue,Austin Street,3
Blue Hill Ave - Brush Hill Rd to Tucker St (FLAG),111738,111738,,,,42.262866,-71.095677,LocalBus,,https://www.mbta.com/stops/111738,,0,,0,Milton,Blue Hill Avenue,Austin Street,3
Blue Hill Ave - Tucker St to Valentine Rd (FLAG),111747,111747,,,,42.256642,-71.098896,LocalBus,,https://www.mbta.com/stops/111747,,0,,0,Milton,Blue Hill Avenue,Amor Road,3
Blue Hill Ave from Barbara Ln to Curry Coll (FLAG),111762,111762,,,,42.239391,-71.108505,LocalBus,,https://www.mbta.com/stops/111762,,0,,2,Milton,Blue Hill Avenue,Bradlee Road,3
Washington St from Royall St to Turnpike St (FLAG),111775,111775,,,,42.197154,-71.119299,LocalBus,,https://www.mbta.com/stops/111775,,0,,0,Canton,Washington Street,,3
Washington St - Pecunit St to Pleasant St (FLAG),111787,111787,,,,42.176598,-71.13143,LocalBus,,https://www.mbta.com/stops/111787,,0,,0,Canton,Washington Street,,3
Washington St - Pleasant St to Chapman St (FLAG),111791,111791,,,,42.172526,-71.139085,LocalBus,,https://www.mbta.com/stops/111791,,0,,0,Canton,Washington Street,Draper Street,3
Washington St from Chapman St to Lewis St (FLAG),111796,111796,,,,42.165614,-71.142813,LocalBus,,https://www.mbta.com/stops/111796,,0,,0,Canton,Washington Street,Wildwood Drive,3
Magazine St @ Putnam Ave,1118,1118,,,,42.359196,-71.11089,LocalBus,,https://www.mbta.com/stops/1118,,0,,0,Cambridge,Magazine Street,Bailey Place,3
Washington St - Lewis St to Canton Ctr sta (FLAG),111801,111801,,,,42.159019,-71.145006,LocalBus,,https://www.mbta.com/stops/111801,,0,,0,Canton,Washington Street,Sherman Street,3
Washington St @ Canton Center Station,111803,111803,,,,42.156685,-71.145661,LocalBus,,https://www.mbta.com/stops/111803,,0,,0,Canton,Washington Street,Centre Street,3
Washington St - Canton Ctr Sta to Church St (FLAG),111806,111806,,,,42.154326,-71.145862,LocalBus,,https://www.mbta.com/stops/111806,,0,,1,Canton,Washington Street,Forge Pond,3
Washington St from Church St to High St (FLAG),111810,111810,,,,42.150784,-71.149384,LocalBus,,https://www.mbta.com/stops/111810,,0,,0,Canton,Washington Street,Capen Place,3
Washington St from High St to Cobbs Corner (FLAG),111815,111815,,,,42.14423,-71.149281,LocalBus,,https://www.mbta.com/stops/111815,,0,,0,Canton,Washington Street,Kinsley Place,3
Rockland St from Kilby St to Nantasket Ave (FLAG),111823,111823,,,,42.255329,-70.851812,LocalBus,,https://www.mbta.com/stops/111823,,0,,0,Hingham,Rockland Street,,3
School St - Nantasket Ave to Atlantic Ave (FLAG),111828,111828,,,,42.264125,-70.845936,LocalBus,,https://www.mbta.com/stops/111828,,0,,0,Hull,School Street,Atlantic House Road,3
Atlantic Ave - School St to Nantasket Ave (FLAG),111830,111830,,,,42.265653,-70.84662,LocalBus,,https://www.mbta.com/stops/111830,,0,,0,Hull,Atlantic Avenue,Atlantic House Road,3
Rockland Circle from Rockland House to Park (FLAG),111842,111842,,,,42.266352,-70.853777,LocalBus,,https://www.mbta.com/stops/111842,,0,,0,Hull,Rockland Circle,,3
Nantasket Ave from Park Ave to Wash Blvd (FLAG),111844,111844,,,,42.270665,-70.856588,LocalBus,,https://www.mbta.com/stops/111844,,0,,1,Hull,Nantasket Avenue,Wharf Avenue,3
Nantasket Ave from Wash Blvd to Water St (FLAG),111848,111848,,,,42.274431,-70.860687,LocalBus,,https://www.mbta.com/stops/111848,,0,,1,Hull,Nantasket Avenue,Water Street,3
Nantasket Ave from Water St to Kenberma St (FLAG),111855,111855,,,,42.279496,-70.869545,LocalBus,,https://www.mbta.com/stops/111855,,0,,0,Hull,Nantasket Avenue,Nantasket Road,3
Nantasket Ave from Kenburma St to A St (FLAG),111864,111864,,,,42.287264,-70.876468,LocalBus,,https://www.mbta.com/stops/111864,,0,,0,Hull,Nantasket Avenue,Coburn Street,3
Washington St @ School St,11187,11187,,,,42.314697,-71.099462,LocalBus,,https://www.mbta.com/stops/11187,,0,,1,Boston,Washington Street,School Street,3
Nantasket Ave from A St to Y St (FLAG),111881,111881,,,,42.29848,-70.881953,LocalBus,,https://www.mbta.com/stops/111881,,0,,0,Hull,Nantasket Avenue,M Street,3
Nantasket Ave from Y St to Spring St (FLAG),111895,111895,,,,42.308765,-70.889696,LocalBus,,https://www.mbta.com/stops/111895,,0,,0,Hull,Nantasket Avenue,Point Allerton Avenue,3
Magazine St @ Erie St,1119,1119,,,,42.360978,-71.108911,LocalBus,,https://www.mbta.com/stops/1119,,0,,1,Cambridge,Magazine Street,Erie Street,3
Main St from Spring St to Pemberton Pnt (FLAG),111907,111907,,,,42.303557,-70.913072,LocalBus,,https://www.mbta.com/stops/111907,,0,,0,Hull,Main Street,Highland Avenue,3
Highland Ave @ Doonan St (FLAG),111997,111997,,,,42.438144,-71.088598,LocalBus,,https://www.mbta.com/stops/111997,,0,,0,Medford,Highland Avenue,Doonan Street,3
Magazine St @ McTernan St,1120,1120,,,,42.361487,-71.108368,LocalBus,,https://www.mbta.com/stops/1120,,0,,1,Cambridge,Magazine Street,McTernan Street,3
Fulton St from Molyneaux Cir to Foss St (FLAG),112011,112011,,,,42.436137,-71.095822,LocalBus,,https://www.mbta.com/stops/112011,,0,,0,Medford,Fulton Street,,3
Fulton St from Foss St to Fellsway (FLAG),112019,112019,,,,42.428728,-71.098953,LocalBus,,https://www.mbta.com/stops/112019,,0,,0,Medford,Fulton Street,Fulton Spring Road,3
Webster St from Fulton St to Forest St (FLAG),112029,112029,,,,42.422587,-71.104079,LocalBus,,https://www.mbta.com/stops/112029,,0,,0,Medford,Webster Street,Brookside Parkway,3
Lawrence Memorial Hospital,112037,112037,,,,42.426217,-71.110797,LocalBus,,https://www.mbta.com/stops/112037,,0,,1,Medford,,,3
Forest St from Webster St to Medford Sq (FLAG),112046,112046,,,,42.420895,-71.108275,LocalBus,,https://www.mbta.com/stops/112046,,0,,1,Medford,Forest Street,Hall Avenue,3
Medford Stop & Shop,112068,112068,,,,42.408806,-71.086469,LocalBus,,https://www.mbta.com/stops/112068,,0,,0,Medford,,,3
Forest St from Medford Sq to Webster St (FLAG),112094,112094,,,,42.421016,-71.108015,LocalBus,,https://www.mbta.com/stops/112094,,0,,0,Medford,Forest Street,Hall Avenue,3
Magazine St @ Perry St,1121,1121,,,,42.362343,-71.107445,LocalBus,,https://www.mbta.com/stops/1121,,0,,1,Cambridge,Magazine Street,Perry Street,3
Webster St from Forest St to Fulton St (FLAG),112112,112112,,,,42.422467,-71.104055,LocalBus,,https://www.mbta.com/stops/112112,,0,,0,Medford,Webster Street,Brookside Parkway,3
